EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102176 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,PP,Q_PP
102176,19950309,10130,    0
102176,19950310,10221,    0
102176,19950311,10210,    0
102176,19950312,10261,    0
102176,19950313,10301,    0
102176,19950314,10172,    0
102176,19950315, 9969,    0
102176,19950316, 9975,    0
102176,19950317, 9863,    0
102176,19950318, 9910,    0
102176,19950319, 9978,    0
102176,19950320,10078,    0
102176,19950321,10265,    0
102176,19950322,10343,    0
102176,19950323,10271,    0
102176,19950324,10145,    0
102176,19950325,10067,    0
102176,19950326,10052,    0
102176,19950327, 9967,    0
102176,19950328, 9991,    0
102176,19950329,10062,    0
102176,19950330,10276,    0
102176,19950331,10215,    0
102176,19950401,10213,    0
102176,19950402,10166,    0
102176,19950403,10101,    0
102176,19950404,10159,    0
102176,19950405,10204,    0
102176,19950406,10181,    0
102176,19950407,10128,    0
102176,19950408,10186,    0
102176,19950409,10202,    0
102176,19950410,10168,    0
102176,19950411,10224,    0
102176,19950412,10260,    0
102176,19950413,10334,    0
102176,19950414,10334,    0
102176,19950415,10186,    0
102176,19950416,10091,    0
102176,19950417, 9996,    0
102176,19950418, 9906,    0
102176,19950419,10016,    0
102176,19950420,10096,    0
102176,19950421,10190,    0
102176,19950422,10152,    0
102176,19950423,10196,    0
102176,19950424,10143,    0
102176,19950425,10070,    0
102176,19950426,10042,    0
102176,19950427,10060,    0
102176,19950428,10156,    0
102176,19950429,10191,    0
102176,19950430,10229,    0
102176,19950501,10238,    0
102176,19950502,10296,    0
102176,19950503,10287,    0
102176,19950504,10267,    0
102176,19950505,10228,    0
102176,19950506,10196,    0
102176,19950507,10157,    0
102176,19950508,10078,    0
102176,19950509,10095,    0
102176,19950510,10132,    0
102176,19950511,10093,    0
102176,19950512,10074,    0
102176,19950513,10077,    0
102176,19950514,10144,    0
102176,19950515,10092,    0
102176,19950516,10118,    0
102176,19950517,10015,    0
102176,19950518,10023,    0
102176,19950519,10138,    0
102176,19950520,10218,    0
102176,19950521,10298,    0
102176,19950522,10258,    0
102176,19950523,10148,    0
102176,19950524,10110,    0
102176,19950525,10138,    0
102176,19950526,10162,    0
102176,19950527,10191,    0
102176,19950528,10187,    0
102176,19950529,10169,    0
102176,19950530,10193,    0
102176,19950531,10183,    0
102176,19950601,10153,    0
102176,19950602,10148,    0
102176,19950603,10154,    0
102176,19950604,10140,    0
102176,19950605,10167,    0
102176,19950606,10200,    0
102176,19950607,10110,    0
102176,19950608,10065,    0
102176,19950609,10097,    0
102176,19950610,10087,    0
102176,19950611,10082,    0
102176,19950612,10116,    0
102176,19950613,10142,    0
102176,19950614,10093,    0
102176,19950615,10090,    0
102176,19950616,10093,    0
102176,19950617,10060,    0
102176,19950618,10078,    0
102176,19950619,10172,    0
102176,19950620,10194,    0
102176,19950621,10208,    0
102176,19950622,10231,    0
102176,19950623,10222,    0
102176,19950624,10215,    0
102176,19950625,10241,    0
102176,19950626,10245,    0
102176,19950627,10243,    0
102176,19950628,10214,    0
102176,19950629,10179,    0
102176,19950630,10160,    0
102176,19950701,10171,    0
102176,19950702,10094,    0
102176,19950703,10014,    0
102176,19950704,10080,    0
102176,19950705,10178,    0
102176,19950706,10181,    0
102176,19950707,10190,    0
102176,19950708,10224,    0
102176,19950709,10225,    0
102176,19950710,10189,    0
102176,19950711,10146,    0
102176,19950712,10119,    0
102176,19950713,10129,    0
102176,19950714,10108,    0
102176,19950715,10100,    0
102176,19950716,10092,    0
102176,19950717,10115,    0
102176,19950718,10115,    0
102176,19950719,10192,    0
102176,19950720,10196,    0
102176,19950721,10132,    0
102176,19950722,10159,    0
102176,19950723,10239,    0
102176,19950724,10225,    0
102176,19950725,10231,    0
102176,19950726,10192,    0
102176,19950727,10156,    0
102176,19950728,10190,    0
102176,19950729,10209,    0
102176,19950730,10199,    0
102176,19950731,10192,    0
102176,19950801,10204,    0
102176,19950802,10218,    0
102176,19950803,10176,    0
102176,19950804,10153,    0
102176,19950805,10190,    0
102176,19950806,10169,    0
102176,19950807,10179,    0
102176,19950808,10213,    0
102176,19950809,10235,    0
102176,19950810,10255,    0
102176,19950811,10254,    0
102176,19950812,10199,    0
102176,19950813,10156,    0
102176,19950814,10186,    0
102176,19950815,10203,    0
102176,19950816,10211,    0
102176,19950817,10218,    0
102176,19950818,10213,    0
102176,19950819,10198,    0
102176,19950820,10194,    0
102176,19950821,10206,    0
102176,19950822,10186,    0
102176,19950823,10106,    0
102176,19950824,10107,    0
102176,19950825,10046,    0
102176,19950826,10085,    0
102176,19950827,10066,    0
102176,19950828,10091,    0
102176,19950829,10133,    0
102176,19950830,10198,    0
102176,19950831,10202,    0
102176,19950901,10145,    0
102176,19950902,10131,    0
102176,19950903,10051,    0
102176,19950904, 9949,    0
102176,19950905, 9988,    0
102176,19950906,10026,    0
102176,19950907, 9993,    0
102176,19950908, 9956,    0
102176,19950909, 9988,    0
102176,19950910,10081,    0
102176,19950911,10067,    0
102176,19950912,10142,    0
102176,19950913,10147,    0
102176,19950914,10075,    0
102176,19950915,10074,    0
102176,19950916,10108,    0
102176,19950917,10181,    0
102176,19950918,10226,    0
102176,19950919,10194,    0
102176,19950920,10144,    0
102176,19950921,10174,    0
102176,19950922,10193,    0
102176,19950923,10201,    0
102176,19950924,10082,    0
102176,19950925,10129,    0
102176,19950926,10097,    0
102176,19950927,10024,    0
102176,19950928,10086,    0
102176,19950929,10112,    0
102176,19950930,10126,    0
102176,19951001,10095,    0
102176,19951002,10143,    0
102176,19951003,10146,    0
102176,19951004,10107,    0
102176,19951005,10122,    0
102176,19951006,10193,    0
102176,19951007,10204,    0
102176,19951008,10251,    0
102176,19951009,10229,    0
102176,19951010,10232,    0
102176,19951011,10249,    0
102176,19951012,10222,    0
102176,19951013,10230,    0
102176,19951014,10224,    0
102176,19951015,10194,    0
102176,19951016,10234,    0
102176,19951017,10204,    0
102176,19951018,10224,    0
102176,19951019,10216,    0
102176,19951020,10206,    0
102176,19951021,10280,    0
102176,19951022,10246,    0
102176,19951023,10204,    0
102176,19951024,10161,    0
102176,19951025,10135,    0
102176,19951026,10171,    0
102176,19951027,10106,    0
102176,19951028,10164,    0
102176,19951029,10174,    0
102176,19951030,10216,    0
102176,19951031,10223,    0
102176,19951101,10142,    0
102176,19951102,10109,    0
102176,19951103,10088,    0
102176,19951104,10297,    0
102176,19951105,10358,    0
102176,19951106,10262,    0
102176,19951107,10237,    0
102176,19951108,10198,    0
102176,19951109,10140,    0
102176,19951110,10111,    0
102176,19951111,10135,    0
102176,19951112,10204,    0
102176,19951113,10194,    0
102176,19951114,10118,    0
102176,19951115, 9990,    0
102176,19951116, 9887,    0
102176,19951117,10016,    0
102176,19951118,10151,    0
102176,19951119,10124,    0
102176,19951120,10264,    0
102176,19951121,10248,    0
102176,19951122,10205,    0
102176,19951123,10198,    0
102176,19951124,10133,    0
102176,19951125,10100,    0
102176,19951126,10088,    0
102176,19951127,10109,    0
102176,19951128,10179,    0
102176,19951129,10243,    0
102176,19951130,10297,    0
102176,19951201,10303,    0
102176,19951202,10302,    0
102176,19951203,10302,    0
102176,19951204,10331,    0
102176,19951205,10314,    0
102176,19951206,10268,    0
102176,19951207,10219,    0
102176,19951208,10274,    0
102176,19951209,10351,    0
102176,19951210,10363,    0
102176,19951211,10326,    0
102176,19951212,10346,    0
102176,19951213,10335,    0
102176,19951214,10356,    0
102176,19951215,10330,    0
102176,19951216,10296,    0
102176,19951217,10221,    0
102176,19951218,10153,    0
102176,19951219,10138,    0
102176,19951220,10118,    0
102176,19951221,10160,    0
102176,19951222, 9970,    0
102176,19951223, 9840,    0
102176,19951224, 9993,    0
102176,19951225, 9931,    0
102176,19951226,10037,    0
102176,19951227,10156,    0
102176,19951228,10173,    0
102176,19951229,10221,    0
102176,19951230,10130,    0
102176,19951231,10044,    0
102176,19960101,10093,    0
102176,19960102,10163,    0
102176,19960103,10260,    0
102176,19960104,10220,    0
102176,19960105,10124,    0
102176,19960106,10074,    0
102176,19960107, 9983,    0
102176,19960108,10109,    0
102176,19960109,10074,    0
102176,19960110,10099,    0
102176,19960111,10048,    0
102176,19960112,10044,    0
102176,19960113,10138,    0
102176,19960114,10244,    0
102176,19960115,10281,    0
102176,19960116,10306,    0
102176,19960117,10298,    0
102176,19960118,10262,    0
102176,19960119,10231,    0
102176,19960120,10235,    0
102176,19960121,10271,    0
102176,19960122,10267,    0
102176,19960123,10231,    0
102176,19960124,10234,    0
102176,19960125,10260,    0
102176,19960126,10247,    0
102176,19960127,10269,    0
102176,19960128,10313,    0
102176,19960129,10298,    0
102176,19960130,10332,    0
102176,19960131,10333,    0
102176,19960201,10237,    0
102176,19960202,10142,    0
102176,19960203,10143,    0
102176,19960204,10168,    0
102176,19960205,10146,    0
102176,19960206,10086,    0
102176,19960207,10062,    0
102176,19960208,10140,    0
102176,19960209,10208,    0
102176,19960210,10121,    0
102176,19960211,10077,    0
102176,19960212, 9977,    0
102176,19960213,10050,    0
102176,19960214,10290,    0
102176,19960215,10272,    0
102176,19960216,10093,    0
102176,19960217,10041,    0
102176,19960218, 9925,    0
102176,19960219, 9970,    0
102176,19960220,10206,    0
102176,19960221,10216,    0
102176,19960222,10168,    0
102176,19960223,10154,    0
102176,19960224,10086,    0
102176,19960225,10018,    0
102176,19960226,10090,    0
102176,19960227,10215,    0
102176,19960228,10295,    0
102176,19960229,10236,    0
102176,19960301,10246,    0
102176,19960302,10233,    0
102176,19960303,10224,    0
102176,19960304,10172,    0
102176,19960305,10206,    0
102176,19960306,10214,    0
102176,19960307,10272,    0
102176,19960308,10316,    0
102176,19960309,10316,    0
102176,19960310,10348,    0
102176,19960311,10275,    0
102176,19960312,10239,    0
102176,19960313,10194,    0
102176,19960314,10180,    0
102176,19960315,10175,    0
102176,19960316,10176,    0
102176,19960317,10208,    0
102176,19960318,10232,    0
102176,19960319,10194,    0
102176,19960320,10135,    0
102176,19960321,10143,    0
102176,19960322,10160,    0
102176,19960323,10177,    0
102176,19960324,10229,    0
102176,19960325,10247,    0
102176,19960326,10172,    0
102176,19960327,10212,    0
102176,19960328,10093,    0
102176,19960329,10075,    0
102176,19960330,10115,    0
102176,19960331,10133,    0
102176,19960401,10140,    0
102176,19960402,10206,    0
102176,19960403,10312,    0
102176,19960404,10336,    0
102176,19960405,10280,    0
102176,19960406,10210,    0
102176,19960407,10205,    0
102176,19960408,10246,    0
102176,19960409,10262,    0
102176,19960410,10199,    0
102176,19960411,10201,    0
102176,19960412,10223,    0
102176,19960413,10229,    0
102176,19960414,10266,    0
102176,19960415,10277,    0
102176,19960416,10192,    0
102176,19960417,10119,    0
102176,19960418,10164,    0
102176,19960419,10182,    0
102176,19960420,10137,    0
102176,19960421,10092,    0
102176,19960422,10091,    0
102176,19960423,10067,    0
102176,19960424,10162,    0
102176,19960425,10209,    0
102176,19960426,10194,    0
102176,19960427,10175,    0
102176,19960428,10115,    0
102176,19960429,10093,    0
102176,19960430,10058,    0
102176,19960501,10044,    0
102176,19960502, 9988,    0
102176,19960503, 9995,    0
102176,19960504,10084,    0
102176,19960505,10161,    0
102176,19960506,10181,    0
102176,19960507,10218,    0
102176,19960508,10224,    0
102176,19960509,10206,    0
102176,19960510,10168,    0
102176,19960511,10170,    0
102176,19960512,10191,    0
102176,19960513,10208,    0
102176,19960514,10184,    0
102176,19960515,10173,    0
102176,19960516,10159,    0
102176,19960517,10064,    0
102176,19960518,10056,    0
102176,19960519,10053,    0
102176,19960520,10135,    0
102176,19960521,10182,    0
102176,19960522,10202,    0
102176,19960523,10132,    0
102176,19960524,10080,    0
102176,19960525,10052,    0
102176,19960526,10092,    0
102176,19960527,10054,    0
102176,19960528,10201,    0
102176,19960529,10140,    0
102176,19960530,10190,    0
102176,19960531,10163,    0
102176,19960601,10192,    0
102176,19960602,10203,    0
102176,19960603,10215,    0
102176,19960604,10264,    0
102176,19960605,10283,    0
102176,19960606,10210,    0
102176,19960607,10185,    0
102176,19960608,10154,    0
102176,19960609,10196,    0
102176,19960610,10220,    0
102176,19960611,10210,    0
102176,19960612,10236,    0
102176,19960613,10306,    0
102176,19960614,10308,    0
102176,19960615,10296,    0
102176,19960616,10257,    0
102176,19960617,10176,    0
102176,19960618,10103,    0
102176,19960619,10072,    0
102176,19960620,10037,    0
102176,19960621,10030,    0
102176,19960622,10116,    0
102176,19960623,10192,    0
102176,19960624,10213,    0
102176,19960625,10238,    0
102176,19960626,10219,    0
102176,19960627,10208,    0
102176,19960628,10169,    0
102176,19960629,10060,    0
102176,19960630,10068,    0
102176,19960701,10009,    0
102176,19960702,10036,    0
102176,19960703,10066,    0
102176,19960704,10026,    0
102176,19960705,10052,    0
102176,19960706,10046,    0
102176,19960707,10078,    0
102176,19960708,10126,    0
102176,19960709,10165,    0
102176,19960710,10174,    0
102176,19960711,10187,    0
102176,19960712,10172,    0
102176,19960713,10172,    0
102176,19960714,10222,    0
102176,19960715,10272,    0
102176,19960716,10289,    0
102176,19960717,10266,    0
102176,19960718,10227,    0
102176,19960719,10278,    0
102176,19960720,10272,    0
102176,19960721,10247,    0
102176,19960722,10215,    0
102176,19960723,10114,    0
102176,19960724,10048,    0
102176,19960725,10149,    0
102176,19960726,10204,    0
102176,19960727,10172,    0
102176,19960728,10189,    0
102176,19960729,10148,    0
102176,19960730,10127,    0
102176,19960731,10130,    0
102176,19960801,10136,    0
102176,19960802,10191,    0
102176,19960803,10256,    0
102176,19960804,10268,    0
102176,19960805,10217,    0
102176,19960806,10168,    0
102176,19960807,10156,    0
102176,19960808,10175,    0
102176,19960809,10162,    0
102176,19960810,10108,    0
102176,19960811,10071,    0
102176,19960812,10097,    0
102176,19960813,10099,    0
102176,19960814,10137,    0
102176,19960815,10168,    0
102176,19960816,10211,    0
102176,19960817,10238,    0
102176,19960818,10239,    0
102176,19960819,10210,    0
102176,19960820,10160,    0
102176,19960821,10120,    0
102176,19960822,10124,    0
102176,19960823,10103,    0
102176,19960824,10079,    0
102176,19960825,10092,    0
102176,19960826,10142,    0
102176,19960827,10172,    0
102176,19960828,10113,    0
102176,19960829,10035,    0
102176,19960830,10073,    0
102176,19960831,10183,    0
102176,19960901,10245,    0
102176,19960902,10271,    0
102176,19960903,10259,    0
102176,19960904,10224,    0
102176,19960905,10226,    0
102176,19960906,10207,    0
102176,19960907,10249,    0
102176,19960908,10236,    0
102176,19960909,10216,    0
102176,19960910,10144,    0
102176,19960911,10112,    0
102176,19960912, 9974,    0
102176,19960913,10042,    0
102176,19960914,10177,    0
102176,19960915,10230,    0
102176,19960916,10251,    0
102176,19960917,10239,    0
102176,19960918,10236,    0
102176,19960919,10198,    0
102176,19960920,10154,    0
102176,19960921,10136,    0
102176,19960922,10148,    0
102176,19960923,10124,    0
102176,19960924,10115,    0
102176,19960925,10120,    0
102176,19960926,10145,    0
102176,19960927,10072,    0
102176,19960928,10165,    0
102176,19960929,10091,    0
