EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102174 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,CC,Q_CC
102174,19980524,    8,    0
102174,19980525,    7,    0
102174,19980526,    7,    0
102174,19980527,    6,    0
102174,19980528,    7,    0
102174,19980529,    7,    0
102174,19980530,    6,    0
102174,19980531,    7,    0
102174,19980601,    8,    0
102174,19980602,    6,    0
102174,19980603,    4,    0
102174,19980604,    6,    0
102174,19980605,    6,    0
102174,19980606,    8,    0
102174,19980607,    6,    0
102174,19980608,    6,    0
102174,19980609,    8,    0
102174,19980610,    4,    0
102174,19980611,    5,    0
102174,19980612,    6,    0
102174,19980613,    4,    0
102174,19980614,    6,    0
102174,19980615,    6,    0
102174,19980616,    6,    0
102174,19980617,    6,    0
102174,19980618,    4,    0
102174,19980619,    8,    0
102174,19980620,    6,    0
102174,19980621,    4,    0
102174,19980622,    6,    0
102174,19980623,    8,    0
102174,19980624,    8,    0
102174,19980625,    5,    0
102174,19980626,    5,    0
102174,19980627,    7,    0
102174,19980628,    3,    0
102174,19980629,    6,    0
102174,19980630,    7,    0
102174,19980701,    5,    0
102174,19980702,    7,    0
102174,19980703,    7,    0
102174,19980704,    8,    0
102174,19980705,    8,    0
102174,19980706,    6,    0
102174,19980707,    6,    0
102174,19980708,    7,    0
102174,19980709,    8,    0
102174,19980710,    6,    0
102174,19980711,    6,    0
102174,19980712,    7,    0
102174,19980713,    6,    0
102174,19980714,    7,    0
102174,19980715,    7,    0
102174,19980716,    7,    0
102174,19980717,    7,    0
102174,19980718,    5,    0
102174,19980719,    5,    0
102174,19980720,    3,    0
102174,19980721,    4,    0
102174,19980722,    2,    0
102174,19980723,    6,    0
102174,19980724,    7,    0
102174,19980725,    4,    0
102174,19980726,    6,    0
102174,19980727,    5,    0
102174,19980728,    6,    0
102174,19980729,    7,    0
102174,19980730,    6,    0
102174,19980731,    7,    0
102174,19980801,    6,    0
102174,19980802,    7,    0
102174,19980803,    7,    0
102174,19980804,    3,    0
102174,19980805,    5,    0
102174,19980806,    7,    0
102174,19980807,    7,    0
102174,19980808,    5,    0
102174,19980809,    5,    0
102174,19980810,    3,    0
102174,19980811,    2,    0
102174,19980812,    6,    0
102174,19980813,    7,    0
102174,19980814,    8,    0
102174,19980815,    6,    0
102174,19980816,    5,    0
102174,19980817,    7,    0
102174,19980818,    5,    0
102174,19980819,    3,    0
102174,19980820,    7,    0
102174,19980821,    7,    0
102174,19980822,    4,    0
102174,19980823,    6,    0
102174,19980824,    6,    0
102174,19980825,    6,    0
102174,19980826,    6,    0
102174,19980827,    6,    0
102174,19980828,    5,    0
102174,19980829,    6,    0
102174,19980830,    4,    0
102174,19980831,    3,    0
102174,19980901,    7,    0
102174,19980902,    7,    0
102174,19980903,    8,    0
102174,19980904,    8,    0
102174,19980905,    8,    0
102174,19980906,    6,    0
102174,19980907,    6,    0
102174,19980908,    7,    0
102174,19980909,    5,    0
102174,19980910,    5,    0
102174,19980911,    5,    0
102174,19980912,    7,    0
102174,19980913,    7,    0
102174,19980914,    7,    0
102174,19980915,    7,    0
102174,19980916,    7,    0
102174,19980917,    5,    0
102174,19980918,    6,    0
102174,19980919,    6,    0
102174,19980920,    7,    0
102174,19980921,    7,    0
102174,19980922,    6,    0
102174,19980923,    8,    0
102174,19980924,    5,    0
102174,19980925,    4,    0
102174,19980926,    7,    0
102174,19980927,    8,    0
102174,19980928,    7,    0
102174,19980929,    7,    0
102174,19980930,    8,    0
102174,19981001,    8,    0
102174,19981002,    4,    0
102174,19981003,    7,    0
102174,19981004,    7,    0
102174,19981005,    7,    0
102174,19981006,    5,    0
102174,19981007,    8,    0
102174,19981008,    8,    0
102174,19981009,    8,    0
102174,19981010,    5,    0
102174,19981011,    6,    0
102174,19981012,    5,    0
102174,19981013,    7,    0
102174,19981014,    5,    0
102174,19981015,    4,    0
102174,19981016,    7,    0
102174,19981017,    7,    0
102174,19981018,    3,    0
102174,19981019,    5,    0
102174,19981020,    5,    0
102174,19981021,    8,    0
102174,19981022,    8,    0
102174,19981023,    7,    0
102174,19981024,    7,    0
102174,19981025,    5,    0
102174,19981026,    4,    0
102174,19981027,    7,    0
102174,19981028,    6,    0
102174,19981029,    6,    0
102174,19981030,    5,    0
102174,19981031,    5,    0
102174,19981101,    5,    0
102174,19981102,    4,    0
102174,19981103,    8,    0
102174,19981104,    6,    0
102174,19981105,    7,    0
102174,19981106,    5,    0
102174,19981107,    7,    0
102174,19981108,    7,    0
102174,19981109,    7,    0
102174,19981110,    6,    0
102174,19981111,    3,    0
102174,19981112,    5,    0
102174,19981113,    8,    0
102174,19981114,    8,    0
102174,19981115,    6,    0
102174,19981116,    7,    0
102174,19981117,    4,    0
102174,19981118,    4,    0
102174,19981119,    2,    0
102174,19981120,    5,    0
102174,19981121,    4,    0
102174,19981122,    4,    0
102174,19981123,    7,    0
102174,19981124,    7,    0
102174,19981125,    8,    0
102174,19981126,    8,    0
102174,19981127,    6,    0
102174,19981128,    7,    0
102174,19981129,    8,    0
102174,19981130,    7,    0
102174,19981201,    3,    0
102174,19981202,    5,    0
102174,19981203,    8,    0
102174,19981204,    6,    0
102174,19981205,    6,    0
102174,19981206,    6,    0
102174,19981207,    2,    0
102174,19981208,    4,    0
102174,19981209,    8,    0
102174,19981210,    8,    0
102174,19981211,    7,    0
102174,19981212,    8,    0
102174,19981213,    5,    0
102174,19981214,    6,    0
102174,19981215,    8,    0
102174,19981216,    5,    0
102174,19981217,    5,    0
102174,19981218,    8,    0
102174,19981219,    6,    0
102174,19981220,    4,    0
102174,19981221,    5,    0
102174,19981222,    5,    0
102174,19981223,    8,    0
102174,19981224,    4,    0
102174,19981225,    8,    0
102174,19981226,    5,    0
102174,19981227,    7,    0
102174,19981228,    6,    0
102174,19981229,    5,    0
102174,19981230,    1,    0
102174,19981231,    6,    0
102174,19990101,    7,    0
102174,19990102,    6,    0
102174,19990103,    7,    0
102174,19990104,    8,    0
102174,19990105,    7,    0
102174,19990106,    7,    0
102174,19990107,    7,    0
102174,19990108,    8,    0
102174,19990109,    5,    0
102174,19990110,    4,    0
102174,19990111,    7,    0
102174,19990112,    8,    0
102174,19990113,    8,    0
102174,19990114,    7,    0
102174,19990115,    7,    0
102174,19990116,    7,    0
102174,19990117,    4,    0
102174,19990118,    1,    0
102174,19990119,    8,    0
102174,19990120,    8,    0
102174,19990121,    8,    0
102174,19990122,    4,    0
102174,19990123,    8,    0
102174,19990124,    8,    0
102174,19990125,    8,    0
102174,19990126,    5,    0
102174,19990127,    4,    0
102174,19990128,    7,    0
102174,19990129,    1,    0
102174,19990130,    4,    0
102174,19990131,    8,    0
102174,19990201,    8,    0
102174,19990202,    8,    0
102174,19990203,    8,    0
102174,19990204,    5,    0
102174,19990205,    4,    0
102174,19990206,    5,    0
102174,19990207,    4,    0
102174,19990208,    4,    0
102174,19990209,    5,    0
102174,19990210,    7,    0
102174,19990211,    5,    0
102174,19990212,    3,    0
102174,19990213,    1,    0
102174,19990214,    4,    0
102174,19990215,    8,    0
102174,19990216,    6,    0
102174,19990217,    5,    0
102174,19990218,    6,    0
102174,19990219,    5,    0
102174,19990220,    6,    0
102174,19990221,    7,    0
102174,19990222,    7,    0
102174,19990223,    2,    0
102174,19990224,    3,    0
102174,19990225,    8,    0
102174,19990226,    8,    0
102174,19990227,    8,    0
102174,19990228,    5,    0
102174,19990301,    6,    0
102174,19990302,    7,    0
102174,19990303,    5,    0
102174,19990304,    7,    0
102174,19990305,    8,    0
102174,19990306,    7,    0
102174,19990307,    5,    0
102174,19990308,    5,    0
102174,19990309,    7,    0
102174,19990310,    8,    0
102174,19990311,    8,    0
102174,19990312,    5,    0
102174,19990313,    7,    0
102174,19990314,    6,    0
102174,19990315,    3,    0
102174,19990316,    8,    0
102174,19990317,    8,    0
102174,19990318,    8,    0
102174,19990319,    4,    0
102174,19990320,    8,    0
102174,19990321,    7,    0
102174,19990322,    7,    0
102174,19990323,    6,    0
102174,19990324,    7,    0
102174,19990325,    6,    0
102174,19990326,    7,    0
102174,19990327,    5,    0
102174,19990328,    3,    0
102174,19990329,    1,    0
102174,19990330,    7,    0
102174,19990331,    8,    0
102174,19990401,    0,    0
102174,19990402,    1,    0
102174,19990403,    2,    0
102174,19990404,    2,    0
102174,19990405,    8,    0
102174,19990406,    7,    0
102174,19990407,    7,    0
102174,19990408,    6,    0
102174,19990409,    8,    0
102174,19990410,    8,    0
102174,19990411,    2,    0
102174,19990412,    7,    0
102174,19990413,    5,    0
102174,19990414,    6,    0
102174,19990415,    4,    0
102174,19990416,    4,    0
102174,19990417,    7,    0
102174,19990418,    4,    0
102174,19990419,    4,    0
102174,19990420,    1,    0
102174,19990421,    3,    0
102174,19990422,    7,    0
102174,19990423,    2,    0
102174,19990424,    5,    0
102174,19990425,    5,    0
102174,19990426,    3,    0
102174,19990427,    1,    0
102174,19990428,    6,    0
102174,19990429,    3,    0
102174,19990430,    5,    0
102174,19990501,    4,    0
102174,19990502,    7,    0
102174,19990503,    3,    0
102174,19990504,    4,    0
102174,19990505,    7,    0
102174,19990506,    6,    0
102174,19990507,    6,    0
102174,19990508,    7,    0
102174,19990509,    7,    0
102174,19990510,    8,    0
102174,19990511,    5,    0
102174,19990512,    7,    0
102174,19990513,    5,    0
102174,19990514,    6,    0
102174,19990515,    4,    0
102174,19990516,    5,    0
102174,19990517,    2,    0
102174,19990518,    1,    0
102174,19990519,    2,    0
102174,19990520,    7,    0
102174,19990521,    6,    0
102174,19990522,    3,    0
102174,19990523,    7,    0
102174,19990524,    8,    0
102174,19990525,    4,    0
102174,19990526,    5,    0
102174,19990527,    1,    0
102174,19990528,    3,    0
102174,19990529,    1,    0
102174,19990530,    5,    0
102174,19990531,    3,    0
102174,19990601,    1,    0
102174,19990602,    6,    0
102174,19990603,    5,    0
102174,19990604,    7,    0
102174,19990605,    6,    0
102174,19990606,    5,    0
102174,19990607,    6,    0
102174,19990608,    7,    0
102174,19990609,    7,    0
102174,19990610,    8,    0
102174,19990611,    6,    0
102174,19990612,    2,    0
102174,19990613,    1,    0
102174,19990614,    1,    0
102174,19990615,    2,    0
102174,19990616,    1,    0
102174,19990617,    5,    0
102174,19990618,    4,    0
102174,19990619,    4,    0
102174,19990620,    8,    0
102174,19990621,    4,    0
102174,19990622,    3,    0
102174,19990623,    5,    0
102174,19990624,    6,    0
102174,19990625,    4,    0
102174,19990626,    4,    0
102174,19990627,    3,    0
102174,19990628,    6,    0
102174,19990629,    7,    0
102174,19990630,    6,    0
102174,19990701,    7,    0
102174,19990702,    7,    0
102174,19990703,    7,    0
102174,19990704,    6,    0
102174,19990705,    7,    0
102174,19990706,    7,    0
102174,19990707,    6,    0
102174,19990708,    1,    0
102174,19990709,    1,    0
102174,19990710,    4,    0
102174,19990711,    1,    0
102174,19990712,    3,    0
102174,19990713,    4,    0
102174,19990714,    6,    0
102174,19990715,    5,    0
102174,19990716,    7,    0
102174,19990717,    5,    0
102174,19990718,    5,    0
102174,19990719,    4,    0
102174,19990720,    5,    0
102174,19990721,    6,    0
102174,19990722,    8,    0
102174,19990723,    7,    0
102174,19990724,    1,    0
102174,19990725,    5,    0
102174,19990726,    5,    0
102174,19990727,    5,    0
102174,19990728,    1,    0
102174,19990729,    1,    0
102174,19990730,    1,    0
102174,19990731,    2,    0
102174,19990801,    2,    0
102174,19990802,    1,    0
102174,19990803,    0,    0
102174,19990804,    2,    0
102174,19990805,    6,    0
102174,19990806,    5,    0
102174,19990807,    6,    0
102174,19990808,    6,    0
102174,19990809,    6,    0
102174,19990810,    6,    0
102174,19990811,    6,    0
102174,19990812,    6,    0
102174,19990813,    5,    0
102174,19990814,    6,    0
102174,19990815,    5,    0
102174,19990816,    4,    0
102174,19990817,    5,    0
102174,19990818,    7,    0
102174,19990819,    7,    0
102174,19990820,    6,    0
102174,19990821,    7,    0
102174,19990822,    7,    0
102174,19990823,    7,    0
102174,19990824,    5,    0
102174,19990825,    7,    0
102174,19990826,    7,    0
102174,19990827,    6,    0
102174,19990828,    2,    0
102174,19990829,    3,    0
102174,19990830,    6,    0
102174,19990831,    4,    0
102174,19990901,    7,    0
102174,19990902,    6,    0
102174,19990903,    1,    0
102174,19990904,    1,    0
102174,19990905,    0,    0
102174,19990906,    5,    0
102174,19990907,    3,    0
102174,19990908,    3,    0
102174,19990909,    2,    0
102174,19990910,    5,    0
102174,19990911,    0,    0
102174,19990912,    2,    0
102174,19990913,    1,    0
102174,19990914,    2,    0
102174,19990915,    5,    0
102174,19990916,    7,    0
102174,19990917,    7,    0
102174,19990918,    4,    0
102174,19990919,    5,    0
102174,19990920,    7,    0
102174,19990921,    4,    0
102174,19990922,    4,    0
102174,19990923,    5,    0
102174,19990924,    5,    0
102174,19990925,    6,    0
102174,19990926,    7,    0
102174,19990927,    7,    0
102174,19990928,    6,    0
102174,19990929,    6,    0
102174,19990930,    6,    0
102174,19991001,    6,    0
102174,19991002,    7,    0
102174,19991003,    6,    0
102174,19991004,    6,    0
102174,19991005,    5,    0
102174,19991006,    4,    0
102174,19991007,    7,    0
102174,19991008,    6,    0
102174,19991009,    7,    0
102174,19991010,    8,    0
102174,19991011,    3,    0
102174,19991012,    4,    0
102174,19991013,    6,    0
102174,19991014,    7,    0
102174,19991015,    3,    0
102174,19991016,    5,    0
102174,19991017,    4,    0
102174,19991018,    3,    0
102174,19991019,    3,    0
102174,19991020,    2,    0
102174,19991021,    7,    0
102174,19991022,    7,    0
102174,19991023,    6,    0
102174,19991024,    5,    0
102174,19991025,    6,    0
102174,19991026,    7,    0
102174,19991027,    7,    0
102174,19991028,    5,    0
102174,19991029,    1,    0
102174,19991030,    5,    0
102174,19991031,    3,    0
102174,19991101,    7,    0
102174,19991102,    5,    0
102174,19991103,    6,    0
102174,19991104,    3,    0
102174,19991105,    7,    0
102174,19991106,    6,    0
102174,19991107,    5,    0
102174,19991108,    3,    0
102174,19991109,    6,    0
102174,19991110,    2,    0
102174,19991111,    1,    0
102174,19991112,    3,    0
102174,19991113,    7,    0
102174,19991114,    5,    0
102174,19991115,    2,    0
102174,19991116,    7,    0
102174,19991117,    6,    0
102174,19991118,    7,    0
102174,19991119,    5,    0
102174,19991120,    7,    0
102174,19991121,    5,    0
102174,19991122,    8,    0
102174,19991123,    4,    0
102174,19991124,    8,    0
102174,19991125,    6,    0
102174,19991126,    7,    0
102174,19991127,    4,    0
102174,19991128,    7,    0
102174,19991129,    6,    0
102174,19991130,    7,    0
102174,19991201,    6,    0
102174,19991202,    6,    0
102174,19991203,    8,    0
102174,19991204,    6,    0
102174,19991205,    3,    0
102174,19991206,    8,    0
102174,19991207,    6,    0
